,p_name,p_address,p_rating,p_category,p_tag,p_review,p_url
843,삽다리못,울산 울주군 두동면 월평리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/7931967
844,대복큰,울산 울주군 웅촌면 대복리,0.0,저수지,태그 없음,./kakao_reviews/울산 명소/대복큰.csv,https://place.map.kakao.com/8099488
845,반정저수지,울산 울주군 청량읍 삼정리,0.0,저수지,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/15148193
846,양등지,울산 울주군 상북면 양등리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/10583468
847,아랫말저수지,울산 울주군 청량읍 율리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/15147087
848,마근저수지,울산 울주군 서생면 화산리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/11086900
849,성지골못,울산 울주군 온산읍 강양리,0.0,저수지,태그 없음,./kakao_reviews/울산 명소/성지골못.csv,https://place.map.kakao.com/10472083
850,두돌저수지,울산 울주군 두동면 봉계리,0.0,저수지,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/8277989
851,인보저수지,울산 울주군 두서면 서하리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/15150746
852,만석골저수지,울산 북구 달천동,2.5,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8290457
853,새터소류지,울산 울주군 온산읍 처용리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/7930369
854,고연저수지,울산 울주군 웅촌면 고연리,3.0,저수지,태그 없음,./kakao_reviews/울산 명소/고연저수지.csv,https://place.map.kakao.com/8235995
855,낭골저수지,울산 북구 창평동,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8247985
856,골안저수지,울산 울주군 언양읍 반송리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/15147930
857,고래못,울산 울주군 두동면 이전리,0.0,저수지,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/8195917
858,병산골못,울산 울주군 범서읍 천상리 866,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/10382485
859,보은저수지,울산 울주군 삼동면 보은리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/11075303
860,큰마을저수지,울산 남구 테크노산업로29번길 50,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8100306
861,천곡저수지,울산 북구 천곡동,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8092758
862,반용저수지,울산 울주군 범서읍 척과리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8326320
863,상개저수지,울산 남구 상개동 118,0.0,저수지,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/2033147435
864,창좌저수지,울산 북구 상안동,0.0,저수지,태그 없음,./kakao_reviews/울산 명소/창좌저수지.csv,https://place.map.kakao.com/15147491
865,옹태저수지,울산 울주군 언양읍 태기리,1.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/26988617
866,아래황새못,울산 울주군 온산읍 삼평리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8413735
867,차리저수지,울산 울주군 두서면 차리 375,0.0,저수지,['#걷기좋은'],./kakao_reviews/울산 명소/차리저수지.csv,https://place.map.kakao.com/23182152
868,명덕저수지,울산 동구 서부동,4.5,저수지,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/15148142
869,천상저수지,울산 울주군 범서읍 천상6길 24-6,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8092067
870,오룡저수지,울산 울주군 언양읍 평리,0.0,저수지,태그 없음,./kakao_reviews/울산 명소/오룡저수지.csv,https://place.map.kakao.com/8016177
871,하태평못,울산 울주군 두서면 구량리,0.0,저수지,태그 없음,./kakao_reviews/울산 명소/하태평못.csv,https://place.map.kakao.com/8142291
872,산골못,울산 북구 매곡동,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/7913706
873,곰네저수지,울산 울주군 웅촌면 곡천리,5.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/15149737
874,옥동지,울산 북구 창평동 139,0.0,저수지,태그 없음,./kakao_reviews/울산 명소/옥동지.csv,https://place.map.kakao.com/18324974
875,골안못,울산 울주군 범서읍 굴화리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8203484
876,용잠저수지,울산 남구 용잠동,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8033130
877,점골저수지,울산 남구 무거동,0.0,저수지,태그 없음,./kakao_reviews/울산 명소/점골저수지.csv,https://place.map.kakao.com/15147909
878,우리골못,울산 울주군 범서읍 두산리 319,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/10704839
879,두현저수지,울산 울주군 청량읍 문죽리,3.8,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8270857
880,삼평저수지,울산 울주군 온산읍 삼평리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/7877783
881,태화저수지,울산 중구 태화동,0.0,저수지,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/15149582
882,우직골못,울산 울주군 온산읍 강양리,0.0,저수지,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/8021346
883,원동지,울산 울주군 온양읍 망양길 50,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8024925
884,수문지,울산 울주군 청량읍 문죽리,5.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/7961341
885,탑골저수지,울산 울주군 청량읍 삼정리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/15150689
886,추성1지,울산 울주군 언양읍 직동리,1.0,저수지,태그 없음,./kakao_reviews/울산 명소/추성1지.csv,https://place.map.kakao.com/8548760
887,가정저수지,울산 울주군 두서면 활천리,0.0,저수지,['#걷기좋은'],./kakao_reviews/울산 명소/가정저수지.csv,https://place.map.kakao.com/15148975
888,출강소류지,울산 울주군 삼동면 출강리,0.0,저수지,태그 없음,./kakao_reviews/울산 명소/출강소류지.csv,https://place.map.kakao.com/8555500
889,터골못,울산 울주군 삼동면 금곡리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8107351
890,수정내저수지,울산 울주군 두서면 전읍리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/10551546
891,동백소류지,울산 울주군 웅촌면 검단리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8279769
892,옥동저수지,울산 남구 옥동 1190,0.0,저수지,태그 없음,./kakao_reviews/울산 명소/옥동저수지.csv,https://place.map.kakao.com/916593715
893,백천못,울산 울주군 범서읍 굴화리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8318330
894,울산 문수월드컵경기장 옥동저수지,울산 남구 옥동 1198,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/17579531
895,큰골못,울산 울주군 온양읍 대안리,0.0,저수지,태그 없음,./kakao_reviews/울산 명소/큰골못.csv,https://place.map.kakao.com/10818120
896,망해저수지,울산 울주군 청량읍 율리 207,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/15149170
897,사촌저수지,울산 울주군 삼동면 하잠리,0.0,저수지,태그 없음,./kakao_reviews/울산 명소/사촌저수지.csv,https://place.map.kakao.com/10445441
898,삼박골못,울산 울주군 온양읍 망양길 50,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8094049
899,연암소류지,울산 북구 연암동,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/8013649
900,상박골못,울산 남구 두왕동 551-2,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/7922755
901,서생소류지,울산 울주군 서생면 서생리 81,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/10497244
902,암곡저수지,울산 울주군 웅촌면 검단리,0.0,저수지,태그 없음,리뷰 없음,https://place.map.kakao.com/15148552
903,울산체육공원 문수구장 전기차충전소,울산 남구 옥동 산 11,0.0,전기자동차 충전소,태그 없음,리뷰 없음,https://place.map.kakao.com/1726571422
904,함월루 공원주차장 전기차충전소,울산 중구 함월15길 5,0.0,전기자동차 충전소,태그 없음,./kakao_reviews/울산 공원/함월루 공원주차장 전기차충전소.csv,https://place.map.kakao.com/875875700
905,태화강국가공원 전기차충전소,울산 중구 태화동 338 철탑 맞은편,0.0,전기자동차 충전소,태그 없음,리뷰 없음,https://place.map.kakao.com/2099903200
906,간절곶공원 전기차충전소,울산 울주군 서생면 대송리 산 30-11,0.0,전기자동차 충전소,태그 없음,리뷰 없음,https://place.map.kakao.com/329881109
907,울산대교전망대,울산 동구 봉수로 155-1,4.6,전망대,"['#나들이', '#데이트코스', '#일출명소', '#전망좋은']",./kakao_reviews/울산 명소/울산대교전망대.csv,https://place.map.kakao.com/26425406
908,고래전망대,울산 남구 옥동 산 296,3.0,전망대,태그 없음,리뷰 없음,https://place.map.kakao.com/19237116
909,염포전망대,울산 북구 염포동 산 50-1,5.0,전망대,태그 없음,./kakao_reviews/울산 명소/염포전망대.csv,https://place.map.kakao.com/1753610805
910,태화동전망대,울산 중구 태화동 46,5.0,전망대,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/748523776
911,태화강국가정원 태화강전망대,울산 남구 남산로 223,3.0,전망대,['#억새밭'],./kakao_reviews/울산 명소/태화강국가정원 태화강전망대.csv,https://place.map.kakao.com/19237158
912,남산전망대,울산 남구 신정동 산 107-2,4.0,전망대,태그 없음,리뷰 없음,https://place.map.kakao.com/19237163
913,살티순교성지,울산 울주군 상북면 덕현리 산 218-1,5.0,종교유적지,['#일출명소'],./kakao_reviews/울산 명소/살티순교성지.csv,https://place.map.kakao.com/1418594189
914,울산문화공원 주차장,울산 남구 달동 497-13,0.0,주차장,태그 없음,리뷰 없음,https://place.map.kakao.com/18080597
915,양정 생활체육공원 주차장,울산 북구 양정동 523-5,0.0,주차장,태그 없음,리뷰 없음,https://place.map.kakao.com/17575159
916,대왕암공원 타워주차장,울산 동구 해수욕장10길 101,0.0,주차장,태그 없음,리뷰 없음,https://place.map.kakao.com/1013143442
917,명촌근린공원 주차장2,울산 북구 진장5길 7,0.0,주차장,태그 없음,리뷰 없음,https://place.map.kakao.com/1027571458
918,선암호수공원 제1주차장,울산 남구 선암동 453,0.0,주차장,태그 없음,./kakao_reviews/울산 공원/선암호수공원 제1주차장.csv,https://place.map.kakao.com/1413859998
919,천상공원 주차장,울산 울주군 범서읍 천상길 25,0.0,주차장,태그 없음,./kakao_reviews/울산 공원/천상공원 주차장.csv,https://place.map.kakao.com/1703445063
920,대암댐체육공원 주차장,울산 울주군 삼동면 대암둔기로 148,0.0,주차장,태그 없음,리뷰 없음,https://place.map.kakao.com/22579370
921,불고기팜농어촌테마공원 주차장,울산 울주군 상북면 지내리 535-5,0.0,주차장,태그 없음,리뷰 없음,https://place.map.kakao.com/480666893
922,태화강 둔치공원 주차장,울산 중구 성남동 336-4,0.0,주차장,태그 없음,리뷰 없음,https://place.map.kakao.com/25020454
923,범서생활체육공원 주차장,울산 울주군 범서읍 천상중앙길 34,0.0,주차장,태그 없음,리뷰 없음,https://place.map.kakao.com/27588174
924,공원문집,울산 중구 가구거리 46,0.0,주택수리,태그 없음,리뷰 없음,https://place.map.kakao.com/8749938
925,울산어린이천문대,울산 울주군 범서읍 지지1길 100,0.0,천문대,태그 없음,./kakao_reviews/울산 명소/울산어린이천문대.csv,https://place.map.kakao.com/747625539
926,태화강 둔치공원 축구장,울산 중구 태화동 800,0.0,축구장,태그 없음,리뷰 없음,https://place.map.kakao.com/27606564
927,양정생활체육공원 축구장,울산 북구 양정동 776-23,0.0,축구장,태그 없음,리뷰 없음,https://place.map.kakao.com/17566275
928,대암체육공원 축구장,울산 울주군 삼동면 대암둔기로 148,5.0,축구장,태그 없음,리뷰 없음,https://place.map.kakao.com/24633384
929,온양체육공원 축구장,울산 울주군 온양읍 외고산옹기길 154,0.0,축구장,태그 없음,리뷰 없음,https://place.map.kakao.com/24633386
930,태화강수변공원 축구장,울산 남구 삼산동 918-2,0.0,축구장,태그 없음,리뷰 없음,https://place.map.kakao.com/1532216640
931,WKRV캠핑카,울산 울주군 청량읍 삼정로 159,0.0,카라반,태그 없음,리뷰 없음,https://place.map.kakao.com/1876057098
932,오렌지카페,울산 북구 염포로 585 1층,0.0,카페,"['#24시간카페', '#무인카페', '#보드게임카페', '#실내놀거리', '#제로페이']",리뷰 없음,https://place.map.kakao.com/118082141
933,진다방,울산 남구 봉월로151번길 27 2층,5.0,카페,"['#디저트카페', '#보드게임카페', '#실내놀거리']",./kakao_reviews/울산 보드카페/진다방.csv,https://place.map.kakao.com/970936560
934,숨,울산 중구 중앙길 152,4.1,카페,"['#룸카페', '#보드게임카페', '#실내놀거리', '#실내데이트']",./kakao_reviews/울산 보드카페/숨.csv,https://place.map.kakao.com/15741984
935,카페루나,울산 남구 신정로203번길 55,0.0,카페,['#보드게임카페'],리뷰 없음,https://place.map.kakao.com/800919904
936,카페다오,울산 동구 해수욕장10길 34,3.0,카페,"['#보드게임카페', '#오션뷰카페']",./kakao_reviews/울산 보드카페/카페다오.csv,https://place.map.kakao.com/26946785
937,그녀의커피잔,울산 중구 젊음의거리 77 3층,4.0,카페,"['#데이트코스', '#룸카페', '#보드게임카페', '#실내놀거리', '#제로페이']",./kakao_reviews/울산 보드카페/그녀의커피잔.csv,https://place.map.kakao.com/26421045
938,제이드마운틴,울산 남구 달삼로 46 4층 402호,0.0,카페,"['#울산가볼만한곳', '#울산맛집베스트', '#울산브런치', '#울산중구맛집', '#울산카페', '#로스팅전문', '#보드게임카페', '#제로페이']",./kakao_reviews/울산 보드카페/제이드마운틴.csv,https://place.map.kakao.com/1123546460
939,제이드마운틴,울산 남구 달삼로 46 4층 402호,0.0,카페,"['#데이트코스', '#루프탑있는', '#보드게임카페', '#분위기좋은', '#실내놀거리', '#야외정원', '#이색카페']",리뷰 없음,https://place.map.kakao.com/1123546460
940,진다방,울산 남구 봉월로151번길 27 2층,5.0,카페,"['#감성카페', '#레트로풍', '#보드게임카페', '#실내놀거리', '#이색카페', '#제로페이']",./kakao_reviews/울산 보드카페/진다방.csv,https://place.map.kakao.com/970936560
941,벚꽃마을커피,울산 울주군 삼남읍 수남벚꽃길 11-31 2층,0.0,카페,"['#보드게임카페', '#실내놀거리', '#점심식사', '#친목모임', '#제로페이']",리뷰 없음,https://place.map.kakao.com/1037889674
942,멜트247,울산 북구 송내4길 12 2층,0.0,카페,"['#개별룸', '#단체석', '#데이트코스', '#보드게임카페', '#분위기좋은', '#비어카페', '#실내놀거리', '#포토존']",리뷰 없음,https://place.map.kakao.com/1123578538
943,셀프바리스타 옥동본점,울산 남구 문수로333번길 10-1 1층,5.0,카페,"['#24시간카페', '#로스팅전문', '#무인카페', '#보드게임카페', '#스터디카페', '#실내놀거리']",./kakao_reviews/울산 보드카페/셀프바리스타 옥동본점.csv,https://place.map.kakao.com/1011053610
